burst buffer,9,,,,
random oracles,9,,,,
open system,9,,,,
algorithm design and analysis,9,,,,
three-dimensional graphics and realism,9,,,,
pattern synthesis,9,,,,
data interpretation,9,,,,
space deformation,9,,,,
digital surfaces,9,,,,
conceptual structures,9,,,,
memory cache,9,,,,
reflective middleware,9,,,,
hole,9,,,,
word clustering,9,,,,
portlet,9,,,,
social technology,9,,,,
representability,9,,,,
deformations,9,,,,
bump mapping,9,,,,
centroid distance,9,,,,
finite-difference,9,,,,
matrix algorithm,9,,,,
function decomposition,9,,,,
qos parameters,9,,,,
key-frame extraction,9,,,,
grid-based clustering,9,,,,
interval routing,9,,,,
multiple version,9,,,,
shape blending,9,,,,
neighbor,9,,,,
outlier analysis,9,,,,
covering algorithm,9,,,,
computational process,9,,,,
variable precision rough set model,9,,,,
complete search,9,,,,
log-polar mapping,9,,,,
music recommendation system,9,,,,
expert recommendation,9,,,,
stacked auto-encoder,9,,,,
address computation,9,,,,
projection plane,9,,,,
class-imbalance,9,,,,
set-valued data,9,,,,
mobile cloud computing (mcc),9,,,,
intel mic,9,,,,
aggregate,9,,,,
consistency ratio,9,,,,
fragmented programming technology,9,,,,
data dependence analysis,9,,,,
quantum-dot cellular automata (qca),9,,,,
server placement,9,,,,
kernel fusion,9,,,,
bpsk,9,,,,
dependable,9,,,,
llc,9,,,,
checkpoint/restart,9,,,,
data race detection,9,,,,
closest pair,9,,,,
equilibrium state,9,,,,
ntfs,9,,,,
human behavior analysis,9,,,,
internal structure,9,,,,
triangle counting,9,,,,
co-scheduling,9,,,,
three-factor authentication,9,,,,
network diameter,9,,,,
thread-level parallelism,9,,,,
topic clustering,9,,,,
resource description,9,,,,
private matching,9,,,,
pic,9,,,,
malleability,9,,,,
collective operations,9,,,,
matrix computations,9,,,,
decompression,9,,,,
fuzzy pattern recognition,9,,,,
fault-tolerant computing,9,,,,
heterogeneous environments,9,,,,
heterogeneous hardware,9,,,,
benchmark result,9,,,,
dvs,9,,,,
program model,9,,,,
reliability block diagram,9,,,,
transformation process,9,,,,
alamos national laboratory,9,,,,
probability constraint,9,,,,
real-time visualization,9,,,,
dynamic verification,9,,,,
modified particle swarm optimization,9,,,,
cache locality,9,,,,
task duplication,9,,,,
task graphs,9,,,,
hpf,9,,,,
proof of retrievability,9,,,,
label,9,,,,
open mpi,9,,,,
fieldbus,9,,,,
modbus,9,,,,
parallel computer architecture,9,,,,
application graph,9,,,,
financial data,9,,,,
vo,9,,,,
engineering curriculum,9,,,,
distributed hash table (dht),9,,,,
inter-prediction,9,,,,
embedding method,9,,,,
worms,9,,,,
bitmap join index,9,,,,
cloud computing services,9,,,,
virtual machine consolidation,9,,,,
learning-based,9,,,,
coloured petri net,9,,,,
geoparsing,9,,,,
dialogue acts,9,,,,
swedish,9,,,,
wordnets,9,,,,
shakespeare,9,,,,
idioms,9,,,,
multi-word expressions,9,,,,
parallel text,9,,,,
nouns,9,,,,
computational morphology,9,,,,
variants,9,,,,
korean,9,,,,
metonymy,9,,,,
web as corpus,9,,,,
source word,9,,,,
hpsg,9,,,,
uima,9,,,,
linguistic structure,9,,,,
meta-knowledge,9,,,,
indexes,9,,,,
arabic morphology,9,,,,
theater,9,,,,
art history,9,,,,
sentence segmentation,9,,,,
font,9,,,,
formal grammars,9,,,,
part of speech,9,,,,
annotation tools,9,,,,
infobox,9,,,,
data collector,9,,,,
sense amplifier,9,,,,
mixed signal,9,,,,
elektrofahrzeug,9,,,,
learning network,9,,,,
lightning,9,,,,
emi,9,,,,
renewable energies,9,,,,
teleconsultation,9,,,,
microfluidic,9,,,,
inexperienced user,9,,,,
x-ray tomography,9,,,,
telecom service,9,,,,
hf,9,,,,
nonlinear controller,9,,,,
bildverarbeitung,9,,,,
energy recovery,9,,,,
physically unclonable functions (pufs),9,,,,
wman,9,,,,
blood flow simulation,9,,,,
frequency control,9,,,,
self-adaptive system,9,,,,
fmcw radar,9,,,,
photodiode,9,,,,
sequential monte carlo method,9,,,,
fail-operational,9,,,,
pv system,9,,,,
value chains,9,,,,
fail-safe,9,,,,
phase angle,9,,,,
dynamic equation,9,,,,
probability neural network,9,,,,
nonlinear functions,9,,,,
uniform stability,9,,,,
max pooling,9,,,,
voxel-based morphometry,9,,,,
gng,9,,,,
internal combustion engines,9,,,,
stimulus intensity,9,,,,
unscented transform,9,,,,
global asymptotical stability,9,,,,
unsupervised deep learning,9,,,,
domain generalization,9,,,,
langevin equation,9,,,,
mri image,9,,,,
neuromorphic hardware,9,,,,
invariant features,9,,,,
weak learning,9,,,,
quantum complexity,9,,,,
checkable proof,9,,,,
unique game,9,,,,
testable code,9,,,,
algebraic branching programs,9,,,,
search problems,9,,,,
graph reconstruction,9,,,,
relativization,9,,,,
promise problems,9,,,,
quantified boolean formulas,9,,,,
pseudo-random generator,9,,,,
nfsr,9,,,,
graph comparison,9,,,,
mixed-criticality systems,9,,,,
qos control,9,,,,
response-time analysis,9,,,,
design goal,9,,,,
serialization order,9,,,,
real time scheduling,9,,,,
real-time calculus,9,,,,
social sensing,9,,,,
control performance,9,,,,
processing resource,9,,,,
cpu scheduling,9,,,,
handheld,9,,,,
industrial control,9,,,,
fault tolerance mechanism,9,,,,
access protocol,9,,,,
component software,9,,,,
fcsrs,9,,,,
lcd codes,9,,,,
frequency-hopping sequence,9,,,,
algebraic normal form,9,,,,
area efficiency,9,,,,
circuit depth,9,,,,
differential probability,9,,,,
execution flow,9,,,,
hamming correlation,9,,,,
fermat quotients,9,,,,
fcsr,9,,,,
negacyclic codes,9,,,,
disk encryption,9,,,,
formally self-dual codes,9,,,,
macwilliams identity,9,,,,
semifields,9,,,,
implementation attacks,9,,,,
exponent blinding,9,,,,
modular inversion,9,,,,
bkz,9,,,,
bitslicing,9,,,,
hcca,9,,,,
echo,9,,,,
trng,9,,,,
hiding,9,,,,
resampling methods,9,,,,
covariates,9,,,,
feature relevance,9,,,,
biplot,9,,,,
local influence,9,,,,
p-adic numbers,9,,,,
convex partition,9,,,,
clusterwise regression,9,,,,
incremental innovation,9,,,,
market simulation,9,,,,
memes,9,,,,
ambidexterity,9,,,,
performance support,9,,,,
aesthetic design,9,,,,
physicality,9,,,,
human decision making,9,,,,
cultural dimension,9,,,,
intangible asset,9,,,,
social relations,9,,,,
drawing tool,9,,,,
transformational government,9,,,,
public,9,,,,
technological determinism,9,,,,
organisational design,9,,,,
schemata,9,,,,
speed of convergence,9,,,,
musical instrument digital interface,9,,,,
care robots,9,,,,
tailorability,9,,,,
legal system,9,,,,
sound art,9,,,,
work organization,9,,,,
flux,9,,,,
partnerships,9,,,,
it professionals,9,,,,
energy monitoring,9,,,,
user interactions,9,,,,
personal autonomy,9,,,,
reality mining,9,,,,
nordic countries,9,,,,
photorealism,9,,,,
knowledge structures,9,,,,
designers,9,,,,
discussion group,9,,,,
pleasure,9,,,,
doctoral student,9,,,,
machine language,9,,,,
recurrences,9,,,,
h.2.2,9,,,,
geometric matching,9,,,,
residue number system (rns),9,,,,
separate compilation,9,,,,
periodic sequences,9,,,,
optimization process,9,,,,
sorting method,9,,,,
rdf graphs,9,,,,
random decision trees,9,,,,
region-growing,9,,,,
blowfish,9,,,,
zero-watermark,9,,,,
frame interpolation,9,,,,
hyperledger,9,,,,
social media network,9,,,,
nsst,9,,,,
periocular recognition,9,,,,
feature group,9,,,,
chaos optimization,9,,,,
lsb matching,9,,,,
character extraction,9,,,,
discriminative features,9,,,,
policy simulation,9,,,,
ncl,9,,,,
hemiplegia,9,,,,
camouflage,9,,,,
arnold cat map,9,,,,
video stitching,9,,,,
supervisory control and data acquisition,9,,,,
node importance,9,,,,
malignant,9,,,,
detection system,9,,,,
face aging,9,,,,
adaptive embedding,9,,,,
audio steganography,9,,,,
stock,9,,,,
land cover change,9,,,,
traffic optimization,9,,,,
multimodal retrieval,9,,,,
blob,9,,,,
repetitions,9,,,,
circle fitting,9,,,,
mix networks,9,,,,
prediction error expansion,9,,,,
360-degree video,9,,,,
modulus function,9,,,,
telemetry data,9,,,,
directional filter,9,,,,
interactive digital television,9,,,,
cyber situational awareness,9,,,,
train,9,,,,
overhead camera,9,,,,
internet telephony,9,,,,
semantic descriptor,9,,,,
visual concept detection,9,,,,
exponential function,9,,,,
low back pain,9,,,,
blind audio watermarking,9,,,,
sound detection,9,,,,
pixel-value differencing,9,,,,
xilinx,9,,,,
animal biometrics,9,,,,
double jpeg compression,9,,,,
peer-to-peer communication,9,,,,
objective quality assessment,9,,,,
virtual surgery,9,,,,
compressive tracking,9,,,,
pepa,9,,,,
reversible watermark,9,,,,
spatio-temporal information,9,,,,
research hotspots,9,,,,
encoder-decoder network,9,,,,
augmented-reality,9,,,,
game analytics,9,,,,
3d camera,9,,,,
sdm,9,,,,
image rendering,9,,,,
book recommendation,9,,,,
region classification,9,,,,
user-experience,9,,,,
quality of protection,9,,,,
grid-based,9,,,,
caching strategy,9,,,,
splay tree,9,,,,
key frames,9,,,,
instance retrieval,9,,,,
comic book,9,,,,
gpu processing,9,,,,
assistive,9,,,,
intelligent learning environment,9,,,,
defocus blur,9,,,,
shamir’s secret sharing,9,,,,
sensibility,9,,,,
relighting,9,,,,
color distortion,9,,,,
geodesic active contours,9,,,,
rsa algorithm,9,,,,
lossless data hiding,9,,,,
error metrics,9,,,,
threshold mechanism,9,,,,
lpp,9,,,,
plastic surgery,9,,,,
multimedia contents,9,,,,
precision and recall,9,,,,
shamir secret sharing,9,,,,
model update,9,,,,
portrait,9,,,,
descriptor vector,9,,,,
e-training,9,,,,
mammogram image,9,,,,
finger-vein,9,,,,
life-logging,9,,,,
cap,9,,,,
mms,9,,,,
social visualization,9,,,,
audio retrieval,9,,,,
iot architecture,9,,,,
volume reconstruction,9,,,,
deep convolution neural network,9,,,,
back-propagation neural network (bpnn),9,,,,
cavlc,9,,,,
color gradient,9,,,,
material science,9,,,,
automatic layout,9,,,,
cascade classifiers,9,,,,
virtual try-on,9,,,,
mixture of gaussians,9,,,,
imageclef,9,,,,
music transcription,9,,,,
textual features,9,,,,
image communication,9,,,,
multilingual documents,9,,,,
wibro,9,,,,
intra mode,9,,,,
fisher vectors,9,,,,
epg,9,,,,
multimodal representation,9,,,,
emojis,9,,,,
color similarity,9,,,,
emergency message,9,,,,
surface segmentation,9,,,,
pan-sharpening,9,,,,
rrm,9,,,,
rgb images,9,,,,
saw,9,,,,
nonlinear iteration,9,,,,
token ring,9,,,,
hard copy,9,,,,
mass distribution,9,,,,
image correlation,9,,,,
visualization analysis,9,,,,
multimodal search,9,,,,
personalized recommendations,9,,,,
speaker detection,9,,,,
3dcg,9,,,,
computer aided diagnosis (cad),9,,,,
flexible display,9,,,,
learning effectiveness,9,,,,
3d motion capture,9,,,,
visible light,9,,,,
surface computing,9,,,,
prototype learning,9,,,,
digital photo,9,,,,
kml,9,,,,
cooperative model,9,,,,
region covariance,9,,,,
motion recovery,9,,,,
mixed variational inequality,9,,,,
symmetric positive definite matrix,9,,,,
interactive session,9,,,,
multimedia design,9,,,,
image correction,9,,,,
firefly,9,,,,
correlation learning,9,,,,
membership matrix,9,,,,
real time control,9,,,,
mass segmentation,9,,,,
fisheye lens,9,,,,
interaction partner,9,,,,
conference call,9,,,,
protein subcellular localization,9,,,,
consensus model,9,,,,
compact hausdorff space,9,,,,
injectivity,9,,,,
operad,9,,,,
enriched category,9,,,,
triangulated category,9,,,,
complete metric space,9,,,,
coverings,9,,,,
nearness,9,,,,
adjoint functor,9,,,,
pretopology,9,,,,
generalized net,9,,,,
strong connection,9,,,,
congruence lattice,9,,,,
summation,9,,,,
time-memory tradeoff,9,,,,
bit security,9,,,,
universal composition,9,,,,
total communication,9,,,,
proof systems,9,,,,
hyperelliptic curve cryptography,9,,,,
ideal-cipher model,9,,,,
schnorr signatures,9,,,,
a5/1,9,,,,
non-committing encryption,9,,,,
quantum security,9,,,,
meet-in-the-middle attacks,9,,,,
access structures,9,,,,
timestamping,9,,,,
kasumi,9,,,,
genus 2,9,,,,
pride,9,,,,
fiat-shamir,9,,,,
automatic music transcription,9,,,,
density estimator,9,,,,
rdf schema,9,,,,
computational advertising,9,,,,
approximate query answering,9,,,,
partial similarity,9,,,,
indirect association,9,,,,
mep,9,,,,
gene function prediction,9,,,,
refutation,9,,,,
computer communication networks,9,,,,
documents categorization,9,,,,
artificial system,9,,,,
allocation process,9,,,,
theta series,9,,,,
polynomial reduction,9,,,,
block codes,9,,,,
polynomial algebra,9,,,,
optimal time,9,,,,
extension field,9,,,,
generalized hamming weights,9,,,,
reaction attack,9,,,,
galois fields,9,,,,
singular stochastic control,9,,,,
finite groups,9,,,,
frobenius number,9,,,,
explicit substitutions,9,,,,
automate tool,9,,,,
parametric curves,9,,,,
buchberger algorithm,9,,,,
computational algebra,9,,,,
contour integration,9,,,,
core function,9,,,,
doi,9,,,,
support-vector machines,9,,,,
image libraries,9,,,,
semantic alignment,9,,,,
cyber threat intelligence,9,,,,
quality of data,9,,,,
master data management,9,,,,
model-based user interfaces,9,,,,
compositional modeling,9,,,,
open learning,9,,,,
unified theory of acceptance and use of technology (utaut),9,,,,
real options analysis,9,,,,
contextual factors,9,,,,
view interpolation,9,,,,
isosurfaces,9,,,,
train timetabling,9,,,,
multi-skilled resources,9,,,,
multiple criteria decision aiding,9,,,,
sweep,9,,,,
sars,9,,,,
sequence pair,9,,,,
portfolio analysis,9,,,,
thomas algorithm,9,,,,
component system,9,,,,
portfolio construction,9,,,,
maritime transport,9,,,,
volatile organic compound,9,,,,
multi-factor,9,,,,
test bed,9,,,,
disjunctive graph,9,,,,
contextual interview,9,,,,
human–machine cooperation,9,,,,
flight crew,9,,,,
joint cognitive systems,9,,,,
non-technical skills,9,,,,
incident analysis,9,,,,
special graph classes,9,,,,
cues,9,,,,
decision support tools,9,,,,
team communication,9,,,,
work domain,9,,,,
human reliability analysis,9,,,,
human-centric,9,,,,
decision aid,9,,,,
ecological interface design,9,,,,
prime factorization,9,,,,
nanomaterials,9,,,,
functional structure,9,,,,
interdependency,9,,,,
stable equilibrium,9,,,,
hierarchical identification,9,,,,
low-voltage,9,,,,
active filter,9,,,,
analog signal processing,9,,,,
multiplicative updates,9,,,,
asic implementation,9,,,,
hamilton–jacobi–bellman equations,9,,,,
analog integrated circuits,9,,,,
inter-carrier interference (ici),9,,,,
multirate signal processing,9,,,,
thermal noise,9,,,,
multi-input multi-output,9,,,,
sea clutter,9,,,,
coherent integration,9,,,,
nonlinear time-delay systems,9,,,,
pipeline structure,9,,,,
glrt,9,,,,
wideband signal,9,,,,
transformers,9,,,,
sleep transistor,9,,,,
bso,9,,,,
wiener model,9,,,,
switching scheme,9,,,,
automatic speaker recognition,9,,,,
backlash,9,,,,
deep neural networks (dnn),9,,,,
recurrent neural networks (rnn),9,,,,
fisher discriminant,9,,,,
minimum variance distortionless response,9,,,,
procedure,9,,,,
bayesian filter,9,,,,
analog circuit design,9,,,,
time difference of arrival (tdoa),9,,,,
jtag,9,,,,
application specific integrated circuit (asic),9,,,,
free energy perturbation,9,,,,
adaptive fuzzy controller,9,,,,
sampl4,9,,,,
gromacs,9,,,,
throughput rate,9,,,,
affinity prediction,9,,,,
lead optimization,9,,,,
protein-ligand docking,9,,,,
dengue virus,9,,,,
structure-based design,9,,,,
geometric hashing,9,,,,
de novo drug design,9,,,,
free energy calculations,9,,,,
binding energy,9,,,,
pmf,9,,,,
tautomers,9,,,,
in silico,9,,,,
cambridge structural database,9,,,,
x-ray crystallography,9,,,,
binding sites,9,,,,
chief executive officer,9,,,,
evaluations,9,,,,
admet,9,,,,
colon cancer,9,,,,
biomolecular computation,9,,,,
toxicity,9,,,,
scaffold,9,,,,
cpr,9,,,,
prediction module,9,,,,
atp,9,,,,
program chair,9,,,,
intelligent transport,9,,,,
medium independent handover,9,,,,
zero duality gap,9,,,,
coercivity conditions,9,,,,
solution existence,9,,,,
edge dominating set,9,,,,
existence result,9,,,,
disjunct matrix,9,,,,
facility location problems,9,,,,
separable hilbert space,9,,,,
composite operator,9,,,,
operator splitting method,9,,,,
retail price,9,,,,
existence results,9,,,,
quasi-relative interior,9,,,,
fréchet subdifferential,9,,,,
positive definite,9,,,,
disjunctive cuts,9,,,,
source component,9,,,,
quadratic model,9,,,,
source message,9,,,,
distributed verification,9,,,,
intersection property,9,,,,
work complexity,9,,,,
spectral properties,9,,,,
labeling schemes,9,,,,
atomic read/write register,9,,,,
obstruction-freedom,9,,,,
sinr model,9,,,,
thread count,9,,,,
cactus graphs,9,,,,
distributed mutual exclusion,9,,,,
gathering problem,9,,,,
deterministic protocol,9,,,,
congest model,9,,,,
international symposium,9,,,,
succinct data structure,9,,,,
text information,9,,,,
mrs,9,,,,
syntax-semantics interface,9,,,,
sentence selection,9,,,,
john benjamin,9,,,,
regular array,9,,,,
basic component,9,,,,
traditional approach,9,,,,
uniqueness condition,9,,,,
leaf level,9,,,,
base system,9,,,,
home state,9,,,,
probabilistic setting,9,,,,
nonterminal node,9,,,,
national science foundation grant,9,,,,
left boundary,9,,,,
group language,9,,,,
hierarchical transition,9,,,,
entropy maximization,9,,,,
small program,9,,,,
observable transition,9,,,,
identification problem,9,,,,
automated test case generation,9,,,,
java pathfinder,9,,,,
open research issue,9,,,,
hol light,9,,,,
conditional,9,,,,
normalization theorem,9,,,,
axiomatisation,9,,,,
discrete structure,9,,,,
consistent query,9,,,,
complexity result,9,,,,
existential rules,9,,,,
logical geometry,9,,,,
rhombic dodecahedron,9,,,,
theoretical basis,9,,,,
repairs,9,,,,
generalization bound,9,,,,
interaction index,9,,,,
edas,9,,,,
probability trees,9,,,,
satisfiability problems,9,,,,
braess paradox,9,,,,
discrete-time queues,9,,,,
dynamic policy,9,,,,
liver transplantation,9,,,,
numerical inversion,9,,,,
decay function,9,,,,
bmc,9,,,,
transparent,9,,,,
middleboxes,9,,,,
parameterized systems,9,,,,
kronecker algebra,9,,,,
parametric timed automata,9,,,,
stochastic process algebras,9,,,,
bounded languages,9,,,,
emotional memory,9,,,,
glucose,9,,,,
filter bubble,9,,,,
compute unify device architecture,9,,,,
cad tools,9,,,,
cmos camera,9,,,,
adaptive meshing,9,,,,
disparity range,9,,,,
05 b 40,9,,,,
